Id,BIRTHDATE,SSN,DRIVERS,PASSPORT,FIRST,LAST,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP
d21c9bfe-2e4f-4bf4-9ddf-c2ffc6ad11b2,01/01/1970,999-72-9645,S99946920,X28928270X,Malvina,Cremin,white,hispanic,F,Brighton  New York  US,593 Steuber Lodge Unit 68,New York,New York,Richmond County,36047,11226
d29a34f9-baa0-1fc1-a72f-fde5ed352095,01/01/1970,999-51-2232,S99929836,X66862374X,Hester,Klocko,white,nonhispanic,F,Lloyd  New York  US,770 Towne Heights Apt 88,New York,New York,Richmond County,36061,10011
0428de07-c75b-8be3-bbf2-406b41943f5c,01/01/1970,999-71-5215,,,Derick,Kulas,white,nonhispanic,M,New York  New York  US,801 Mraz Path,New York,New York,Richmond County,36081,11417
e5559e2f-8706-a4a6-ecb3-5f19a58b6579,01/01/1970,999-65-1037,S99991466,X59809458X,Jerrod,Buckridg,white,nonhispanic,M,New York  New York  US,363 Zieme Way Suite 50,New York,New York,Richmond County,36047,11425
410233a2-d6fa-5325-bc0c-baae444e0e73,01/01/1970,999-65-5719,S99945838,X53960623X,Jordon,Bednar,black,nonhispanic,M,New York  New York  US,937 Hirthe Light,New York,New York,Richmond County,36047,11237
720ad2da-2e59-1d9f-4602-f02595fa803d,01/01/1970,999-71-2628,S99946476,X59213540X,Earlean,Runolfsson,asian,nonhispanic,F,New York  New York  US,853 Schneider Rest Unit 23,New York,New York,Richmond County,36047,11239
ef58e28b-29fb-d4ea-b4f9-51d730786def,01/01/1970,999-40-8789,S99978707,X27845715X,Arthur,Keelin,white,nonhispanic,F,New York  New York  US,787 Osinski Underpass Unit 44,New York,New York,Richmond County,36081,11365
726def74-adc5-59db-6d45-16319111cda5,01/01/1970,999-74-9262,S99991920,X42692526X,Dominic,Rippin,white,nonhispanic,M,Freeport  New York  US,1062 Hickle Quay Suite 1,New York,New York,Richmond County,36061,10271
06cc08c5-83c5-4049-118e-54ae2020204d,01/01/1970,999-90-6111,S99926919,X11467947X,Edgar,Konopelski,white,nonhispanic,M,Pavilion  New York  US,249 Koelpin Path Apt 62,New York,New York,Richmond County,36005,10458
8b5d4850-b21e-cb67-af7c-99e5c8de0dc1,01/01/1970,999-82-3907,S99984428,X80950191X,Mac,Spencer,white,hispanic,M,New York  New York  US,701 Hagenes Promenade Apt 58,New York,New York,Richmond County,36047,11451
cec366fa-162a-2989-a76f-ba51616aa358,01/01/1970,999-27-6485,S99929755,X89440603X,Rodrigo,Jacobi,white,nonhispanic,M,New York  New York  US,801 Powlowski Byway Unit 58,New York,New York,Richmond County,36081,11379
61323859-9ef0-33bc-d75d-bf7459833f49,01/01/1970,999-38-3177,S99972031,X80813310X,Emerita,Walsh,white,nonhispanic,F,New York  New York  US,1090 Jast Lock Suite 86,New York,New York,Richmond County,36061,10001
953626a6-20ea-1e53-6e4a-ed003747e8b2,01/01/1970,999-98-8532,,,Laine,Pacocha,white,nonhispanic,F,North Salem  New York  US,316 Mann Tunnel,New York,New York,Richmond County,36061,10154
a16fa8b1-e3fd-4e8c-e2ef-8dd4a02358ae,01/01/1970,999-69-1667,S99963171,X25128019X,Lizzette,Boehm,white,nonhispanic,F,New York  New York  US,943 Bahringer Ranch Apt 94,New York,New York,Richmond County,36047,11225
efc1dd9c-dbca-d693-bec7-8374720d7491,01/01/1970,999-34-9864,S99982649,X76552358X,Santiago,Labo,white,hispanic,M,Puebla  Puebla  MX,900 Gislason Avenue Unit 64,New York,New York,Richmond County,36005,10475
cd7881a1-adb8-6abd-3d72-53139889d473,01/01/1970,999-67-1065,,,Tonia,Conro,white,nonhispanic,F,New York  New York  US,180 Jones Harbor Apt 1,New York,New York,Richmond County,36081,11358
b1866782-3891-8dfa-e0a8-e30e696b9909,01/01/1970,999-85-9841,S99952678,X65241461X,Sabina,Boyer,white,nonhispanic,F,Syracuse  New York  US,779 Waters Dale Suite 2,New York,New York,Richmond County,36081,11375
4a22a305-d16b-dd7c-28f6-0f2527c94d69,01/01/1970,999-21-7860,S99952686,X67529376X,Reid,Considine,black,nonhispanic,M,New York  New York  US,416 Flatley Promenade Apt 13,New York,New York,Richmond County,36047,11205
4a3ba7b5-b520-a34f-0eb8-0852739d4ca8,01/01/1970,999-42-8060,S99919278,X37342144X,Troy,Brakus,white,nonhispanic,M,Airmont  New York  US,540 Ankunding Heights Apt 40,New York,New York,Richmond County,36061,10007
4114b494-2bd0-dcdb-58e7-35b35a3a7287,01/01/1970,999-91-8171,S99974471,X38107033X,Lola,Sierra,black,hispanic,F,Santiago de los Caballeros  Santiago  DO,259 Walsh Trafficway,New York,New York,Richmond County,36061,10026
5bd1449c-5c5d-fed9-1650-d30e8dacbf66,01/01/1970,999-90-4590,S99981687,X20052319X,Vivan,Collier,white,nonhispanic,F,Monsey  New York  US,191 Stokes Landing,New York,New York,Richmond County,36005,10455
ca9df468-b8c6-2581-805c-9ad0c310cf3a,01/01/1970,999-74-3391,,,Brock,Greenfelder,black,nonhispanic,M,Camillus  New York  US,753 Bruen Course,New York,New York,Richmond County,36061,10165
b24750ce-e4e7-274b-3848-5829c1c0517c,01/01/1970,999-98-3830,S99972856,X43175597X,Clara,Aranda,white,hispanic,F,Havana  Havana  CU,1088 Sporer Crossroad Apt 87,New York,New York,Richmond County,36047,11229
3baf0826-2d11-53e9-990d-96bd4285d042,01/01/1970,999-42-9160,S99979838,X39457861X,Howard,Zulauf,white,nonhispanic,M,Braga  Minho  PT,233 Hartmann Bridge,New York,New York,Richmond County,36061,10119
f350dfde-e138-82c4-d09b-70213886ca0d,01/01/1970,999-45-6638,S99978425,X62140118X,Mario,Schmitt,white,hispanic,M,New York  New York  US,1012 Bins Stravenue Suite 12,New York,New York,Richmond County,36081,11419
1409d4e3-c14f-f9fa-0447-45e9fff58224,01/01/1970,999-55-5304,,,Marty,Smit,black,nonhispanic,M,Hewlett  New York  US,236 Jacobs Rue Apt 21,New York,New York,Richmond County,36081,11372
e381c5f2-d490-878d-de2f-e01e31144a1e,01/01/1970,999-59-5517,,,Anette,Kunde,white,hispanic,F,Cooperstown  New York  US,524 Lynch Throughway,New York,New York,Richmond County,36005,10465
d239db69-242a-8861-ab35-538fc9238fb6,01/01/1970,999-52-7179,S99997959,X36339796X,Elias,Harber,white,nonhispanic,M,New York  New York  US,543 Skiles Stravenue,New York,New York,Richmond County,36005,10453
99b05eef-2320-2e69-843a-ff8e7448c9df,01/01/1970,999-81-8751,S99912924,X58951012X,Laurene,Ernser,white,nonhispanic,F,New York  New York  US,726 Jenkins Walk Unit 36,New York,New York,Richmond County,36081,11375
6779c73b-612b-f190-f124-437d7d40a2aa,01/01/1970,999-82-7308,S99939182,X56298355X,Marco Antonio,Córdova,black,hispanic,M,Ponce  Puerto Rico  PR,871 Tremblay Mill,New York,New York,Richmond County,36061,10128
b1fc2f70-f170-8ba2-d613-62d3249a6cc9,01/01/1970,999-35-6037,S99922944,X82603594X,Ellis,Spencer,white,nonhispanic,M,New York  New York  US,335 Gutkowski Quay,New York,New York,Richmond County,36059,11001
ac742ab6-7508-357e-cfe8-b5a3e15eb65a,01/01/1970,999-16-6657,,,Shelby,Schuster,white,nonhispanic,M,New York  New York  US,169 Howe Mews Suite 74,New York,New York,Richmond County,36081,11364
a0442b58-db97-97c2-40ad-13d659bbf051,01/01/1970,999-21-4865,S99947017,X63476176X,Maryetta,Smitham,white,nonhispanic,F,North Lindenhurst  New York  US,894 Johnston Mall,New York,New York,Richmond County,36005,10451
0d71b604-54c5-3626-e7ef-663b0cebe802,01/01/1970,999-95-5010,,,Ramón,Guillen,asian,hispanic,M,Ponce  Puerto Rico  PR,484 Mante Loaf,New York,New York,Richmond County,36081,11357
04da255f-29ee-8899-7c98-9537d1af56ed,01/01/1970,999-96-5641,S99933330,X49165626X,Myles,Robel,black,nonhispanic,M,Oceanside  New York  US,677 Howell Spur,New York,New York,Richmond County,36047,11451
98dc36f5-5362-3fd5-eb8d-c7642a2acef6,01/01/1970,999-26-5019,S99963328,X80705799X,Jesús,Zambrano,white,hispanic,M,Buenos Aires  Ciudad de Buenos Aires  AR,753 Hudson Landing Apt 56,New York,New York,Richmond County,36047,11201
55c8483b-4d05-a9fc-bb6a-b903997a1832,01/01/1970,999-79-9489,S99976007,X52622225X,Audie,Huels,white,nonhispanic,F,North Tonawanda  New York  US,467 Heaney Passage Apt 0,New York,New York,Richmond County,36085,10307
447b1605-d362-edb5-3fd7-13e0cb6f6aa4,01/01/1970,999-62-3717,S99969821,X89784282X,Heath,Bogisich,white,nonhispanic,M,Newburgh  New York  US,571 O'Conner Rapid,New York,New York,Richmond County,36061,10065
f56add57-6ca1-f133-7df1-cb1de6ab7adf,01/01/1970,999-80-5358,S99961836,X34433060X,Eufemia,Howell,white,nonhispanic,F,Selden  New York  US,734 Bartell Rue Suite 15,New York,New York,Richmond County,36005,10466
75406b16-6cdc-d91c-6cfd-df36829c22bc,01/01/1970,999-50-1703,,,Fausto,Schultz,white,nonhispanic,M,Bolton  New York  US,1067 Labadie Haven,New York,New York,Richmond County,36005,10453
ad87cc12-3061-f5f2-e32e-34c59c4359b8,01/01/1970,999-53-5153,S99934359,,Annabell,Kulas,white,nonhispanic,F,Farmingville  New York  US,369 Moore Row Unit 52,New York,New York,Richmond County,36081,11422
21a0f206-a7e9-6834-4227-2110c979100f,01/01/1970,999-67-4067,S99997951,X24433544X,Earnest,Wyman,white,nonhispanic,M,New York  New York  US,978 Smith Rapid,New York,New York,Richmond County,36081,11427
6828a8b1-0a08-97ce-0116-dca4e5ee090d,01/01/1970,999-79-2568,S99971028,X60062352X,Cecilia,Kris,white,nonhispanic,F,Yorktown  New York  US,399 Pfannerstill Parade Unit 49,New York,New York,Richmond County,36061,10162
58db7437-2b7d-a3da-f4ef-2ec20a3f96c7,01/01/1970,999-85-3400,S99989226,X53128180X,Carin,MacGyver,white,nonhispanic,F,New York  New York  US,259 Predovic Stravenue,New York,New York,Richmond County,36081,11103
66ebf7ce-ca2f-203e-ec28-628a7d793177,01/01/1970,999-27-5790,S99999608,X15598986X,Melva,Schuppe,white,nonhispanic,F,Rochester  New York  US,635 Padberg Frontage road Suite 18,New York,New York,Richmond County,36047,11214
424c60d9-e29e-24fb-9794-03fce586bb5e,01/01/1970,999-50-8253,S99957043,X58753037X,Abbey,Block,white,nonhispanic,F,Greece  New York  US,307 Mayer Green,New York,New York,Richmond County,36005,10456
32572a51-9f5c-f67a-4bb9-62f1241582bd,01/01/1970,999-30-3115,S99975413,X32183701X,Cornell,Keelin,black,nonhispanic,M,New York  New York  US,696 Cole Key Unit 32,New York,New York,Richmond County,36061,10020
3545630a-1db9-23bd-db1f-2de9c7732f53,01/01/1970,999-24-4060,S99994440,X21490210X,Hung,Torp,white,nonhispanic,M,Niskayuna  New York  US,344 Labadie Estate,New York,New York,Richmond County,36047,11230
eef98d61-b054-28c2-41b1-45d6ae906776,01/01/1970,999-64-1786,S99940480,X41543071X,Lesli,Gerhold,white,nonhispanic,F,Summerhill  New York  US,293 Feeney Trafficway Suite 61,New York,New York,Richmond County,36081,11421
3adbc3dc-cde3-17d0-e313-f5864e5fa827,01/01/1970,999-80-2994,S99969060,X38452446X,Caridad,Loya,black,hispanic,F,San Jose  San Jose  CR,659 Cummings Trafficway Apt 30,New York,New York,Richmond County,36081,11102
c149ce72-1b82-3c3c-8d17-2aa7cb46c4d0,01/01/1970,999-79-4200,S99939845,X68990398X,Bernard,Turner,white,nonhispanic,M,Covington  New York  US,972 Davis Village Suite 72,New York,New York,Richmond County,36061,10171
08a402ab-910c-faa9-e683-28916aee32d7,01/01/1970,999-60-6316,,,Armando,Stanton,white,nonhispanic,M,New York  New York  US,421 Homenick Bridge Suite 38,New York,New York,Richmond County,36085,10314
98d3342e-8c27-ec36-7432-a8baece2db19,01/01/1970,999-48-8964,,,Ladawn,Adams,asian,nonhispanic,F,Lackawanna  New York  US,194 Jenkins Highlands,New York,New York,Richmond County,36061,10037
e32a7aa8-11e6-3104-0aa5-9d947b26e4b4,01/01/1970,999-84-3630,S99910474,X5117597X,Eddie,Heathcote,white,nonhispanic,M,Manorhaven  New York  US,745 Runolfsson Frontage road,New York,New York,Richmond County,36061,10174
d6f14d6f-9e8a-d576-f715-638b35f9145c,01/01/1970,999-32-2374,S99980737,X78349418X,Carli,Price,white,nonhispanic,F,New York  New York  US,983 Dach Parade Suite 71,New York,New York,Richmond County,36081,11418
f0160958-ae3b-fcf7-8af5-0d3a9e5b8c11,01/01/1970,999-26-7451,S99950905,X53760960X,Óscar,Rivero,white,hispanic,M,Guatemala City  Guatemala  GT,269 Ernser Wynd Apt 4,New York,New York,Richmond County,36005,10466
f549db66-cdb3-9cc8-1f11-7d73cdb051f5,01/01/1970,999-92-7431,,,Alejandra,Funk,white,nonhispanic,F,Firthcliffe  New York  US,611 Parker Lane Apt 83,New York,New York,Richmond County,36081,11371
2cd14426-b1b0-d143-33ba-f3b45cec4e97,01/01/1970,999-54-5480,S99912984,X33323022X,Alisa,Mohr,white,nonhispanic,F,Pompey  New York  US,414 Watsica Throughway,New York,New York,Richmond County,36047,11451
430b9459-198f-f35c-e2c9-b6f4b4f64366,01/01/1970,999-27-1780,,,Ulysses,Bednar,white,nonhispanic,M,Farmersville  New York  US,111 Raynor Gardens Unit 90,New York,New York,Richmond County,36047,11220
d1b654dc-1f10-0932-8184-40ec79ef1260,01/01/1970,999-32-9253,,,Hyma,Goodwin,white,nonhispanic,M,Montour Falls  New York  US,123 Heathcote Port Apt 17,New York,New York,Richmond County,36061,10154
307ea45c-68cd-dae9-f6c5-56e49f441ecf,01/01/1970,999-88-4479,,,Isaias,Thompson,white,nonhispanic,M,New York  New York  US,891 Paucek Way Apt 21,New York,New York,Richmond County,36081,11413
9c654d06-d2b3-4b6c-31b1-85579952173f,01/01/1970,999-41-8362,,,Sara,Raynor,white,nonhispanic,F,Carthage  New York  US,803 Keeling Bay,New York,New York,Richmond County,36005,10470
beb5963d-01b8-85c9-a916-101b2c49b45d,01/01/1970,999-64-3211,S99931435,X66762727X,Thomas,Spencer,white,nonhispanic,M,New York  New York  US,160 Macejkovic Gateway,New York,New York,Richmond County,36081,11370
c54a0723-0420-3f29-feb9-def8ceededad,01/01/1970,999-57-7205,S99956149,X18814058X,Blanch,Mitchell,white,hispanic,F,New York  New York  US,402 Krajcik Corner Apt 82,New York,New York,Richmond County,36005,10456
a3802952-713f-ce47-0c7c-c61af2f5ac82,01/01/1970,999-50-1621,S99984694,X2341375X,Sammy,Feene,black,nonhispanic,M,New Castle  New York  US,268 Bayer Harbor,New York,New York,Richmond County,36061,10029
c63dcab9-05db-6a8c-f512-25ddba2ae1aa,01/01/1970,999-15-1962,S99953635,X37000496X,Andre,Stoltenberg,white,nonhispanic,M,New York  New York  US,441 Dare Track Suite 75,New York,New York,Richmond County,36005,10467
6da553b5-3436-5fa6-6008-c1d98277a8a5,01/01/1970,999-20-6884,S99978579,X37837825X,Diego,Adorno,white,hispanic,M,Juarez  Chihuahua  MX,1060 Wehner Overpass Suite 85,New York,New York,Richmond County,36081,11354
c266ad5c-47b4-c9a9-ccf7-821414ab4fec,01/01/1970,999-32-3434,,,Darius,Heaney,white,nonhispanic,M,South Floral Park  New York  US,531 Roberts Throughway,New York,New York,Richmond County,36081,11427
bfb9c886-fa7f-500a-8df1-c3bb63b99f41,01/01/1970,999-76-6787,,,Leo,Johns,white,nonhispanic,M,Castile  New York  US,400 Dare Row,New York,New York,Richmond County,36081,11362
148a8d55-ea6c-5487-d860-81f85ec94475,01/01/1970,999-81-6728,S99979770,X53718391X,Son,Jacobson,black,nonhispanic,M,Glen Cove  New York  US,1094 Osinski Byway Suite 94,New York,New York,Richmond County,36061,10279
4da1e44b-f739-de4a-92c3-71b5ac3b93f9,01/01/1970,999-68-8106,,,Jeanetta,Schuster,white,hispanic,F,Pelham  New York  US,1092 Cremin Trailer,New York,New York,Richmond County,36085,10311
9b55983a-c2c4-2f8b-8f65-350a116bda98,01/01/1970,999-66-6087,S99925899,X47233885X,Johnson,Kautzer,white,nonhispanic,M,New York  New York  US,171 Metz Course Apt 22,New York,New York,Richmond County,36061,10280
41614fcd-ed57-bfff-132b-11a9a22e2e22,01/01/1970,999-60-8371,,,Dalton,Davis,white,nonhispanic,M,Riverhead  New York  US,210 Kilback Mission Apt 27,New York,New York,Richmond County,36005,10457
7c3e04bb-92f4-e823-841b-ac32fdf45b9e,01/01/1970,999-92-8495,,,Ima,Schroeder,asian,nonhispanic,F,Haiphong  Kiến An  VN,731 Skiles Mission,New York,New York,Richmond County,36081,11423
b71d4280-a583-33be-2dbf-7b194c2c7619,01/01/1970,999-13-2999,S99986835,X34109582X,Rebecka,Dickens,black,nonhispanic,F,Brentwood  New York  US,175 Blick Loaf Apt 64,New York,New York,Richmond County,36081,11368
3d59204f-c8ae-d098-d705-775f7925c7b6,01/01/1970,999-27-3717,S99991675,X54207100X,Digna,Nikolau,white,nonhispanic,F,New York  New York  US,451 Paucek Parade Suite 51,New York,New York,Richmond County,36005,10475
bd64bbbd-d884-41d7-f559-7cef0ee6d3c1,01/01/1970,999-32-7359,,,Irwin,Effertz,asian,nonhispanic,M,Lee  New York  US,437 Rowe Path,New York,New York,Richmond County,36047,11231
f331e5d2-0d71-6d33-4cb6-f9456655ab96,01/01/1970,999-86-8070,S99991283,,Malisa,Lindgren,white,nonhispanic,F,New York  New York  US,938 Morar Camp,New York,New York,Richmond County,36047,11205
656ca165-e26b-7dad-06f4-27dc33ceade0,01/01/1970,999-61-4210,S99989632,X5442494X,Alton,Jacobi,asian,nonhispanic,M,Shanghai  Shanghai Municipality  CN,576 Emard Viaduct Unit 17,New York,New York,Richmond County,36085,10301
17d67a60-2e2e-5697-5c1a-b0c00daeb2c0,01/01/1970,999-42-5374,S99928102,X52680294X,Eleni,Carter,white,nonhispanic,F,New York  New York  US,1065 Leuschke Ramp Suite 20,New York,New York,Richmond County,36005,10459
29ed8ed0-ece6-7899-beca-ce577746f527,01/01/1970,999-47-2806,S99965614,X3074156X,Mozelle,DuBuque,asian,nonhispanic,F,Ogdensburg  New York  US,609 MacGyver Byway,New York,New York,Richmond County,36005,10472
e81eccb7-e788-a61c-cf37-877600adfd29,01/01/1970,999-16-5501,S99959589,X88823852X,Martin,Aufderhar,asian,nonhispanic,F,Cortland  New York  US,432 Streich Terrace Unit 71,New York,New York,Richmond County,36081,11379
ed9445bc-74b8-27c4-45ef-b6978376ce91,01/01/1970,999-90-5338,,,Naoma,Macejkovic,white,nonhispanic,F,New Rochelle  New York  US,141 Jakubowski Byway Unit 45,New York,New York,Richmond County,36061,10014
04385df7-38db-e273-5327-74d2144acf82,01/01/1970,999-60-5713,S99944652,X65281897X,Don,McKenzie,white,nonhispanic,M,Marilla  New York  US,213 West Esplanade,New York,New York,Richmond County,36005,10471
213a64a3-04bb-693b-4fea-fd85aab93ec5,01/01/1970,999-37-5077,S99997418,X67018311X,Forrest,Leanno,white,nonhispanic,M,SUNY Oswego  New York  US,186 McDermott Annex,New York,New York,Richmond County,36081,11372
9f3f5ba3-266e-ea57-3beb-545656e4e719,01/01/1970,999-88-1050,S99970607,X73900052X,Kendall,Hagenes,white,nonhispanic,F,New York  New York  US,187 Muller Key Unit 63,New York,New York,Richmond County,36061,10006
19ba0c8d-d1a4-f410-0b2f-5deff8e6d2e0,01/01/1970,999-32-2149,,,Jerrod,Hand,white,hispanic,M,Nyack  New York  US,139 Koepp Tunnel Unit 52,New York,New York,Richmond County,36061,10169
3307852b-4a93-51cc-1cd5-3f24246e74b0,01/01/1970,999-82-6524,S99964833,,Laraine,Ernser,white,nonhispanic,F,New Square  New York  US,877 Stracke Neck,New York,New York,Richmond County,36005,10461
ee977f9a-80a1-966e-485d-1f564f0fb026,01/01/1970,999-19-8849,S99960591,X23248292X,Alden,Leuschke,white,nonhispanic,M,New York  New York  US,535 Koch Gate Apt 39,New York,New York,Richmond County,36061,10006
918f3bb2-6f67-0583-efb3-f1f39c2caa97,01/01/1970,999-40-4487,S99954289,X41894970X,Lien,Boyer,white,nonhispanic,F,New Hudson  New York  US,533 Cummings Club Suite 68,New York,New York,Richmond County,36047,11203
0a29e471-a85f-8bb0-6b75-47ba55cc8c53,01/01/1970,999-86-9747,S99925498,X15109703X,Lloyd,Stroman,white,nonhispanic,M,New York  New York  US,858 Quitzon Corner,New York,New York,Richmond County,36061,10119
d5615ff2-78b6-8cd9-6cfb-416a9c16acea,01/01/1970,999-91-1613,S99914539,X89864276X,Kerstin,Nolan,white,nonhispanic,F,New York  New York  US,526 Skiles Mill Unit 3,New York,New York,Richmond County,36081,11415
054efa52-59d3-f328-c300-caf2206cc4c4,01/01/1970,999-63-5188,S99975932,X11731952X,Adolp,O'Hara,white,hispanic,M,Gates  New York  US,940 Auer Grove Suite 2,New York,New York,Richmond County,36061,10168
d18a53ee-ebf2-72b3-4305-94c17bcc7def,01/01/1970,999-65-3847,S99951297,X10226153X,Mariel,Durgan,white,nonhispanic,F,Mamaroneck  New York  US,560 Mraz Arcade,New York,New York,Richmond County,36061,10165
d997ea67-e355-900c-a4c2-d72c4336a21a,01/01/1970,999-34-6327,S99917812,X10699989X,Hayden,Harber,white,nonhispanic,M,New York  New York  US,925 Bergstrom Knoll,New York,New York,Richmond County,36081,11359
e83b81d7-8783-fcaa-1728-b3fa79e56805,01/01/1970,999-50-4557,S99982024,X45726445X,Blanca,Contreras,white,hispanic,F,Portsmouth  Saint John Parish  DM,587 Cummings Ville,New York,New York,Richmond County,36005,10471
743c095b-95c4-72f7-82c3-2f21e2de6d38,01/01/1970,999-28-4246,S99952420,X8899746X,Dyla,Kessler,white,nonhispanic,M,Cohoes  New York  US,352 O'Connell Parade,New York,New York,Richmond County,36081,11430
5453e4c6-c990-28a1-b307-e01a2f5cd20b,01/01/1970,999-67-8334,S99940616,X63496665X,Henry,Bashirian,white,nonhispanic,M,New York  New York  US,106 Bartoletti Harbor,New York,New York,Richmond County,36061,10006
27ffbd5c-7a99-1522-e9d6-020158756fac,01/01/1970,999-84-8186,S99976715,X6489650X,Bernardo,Carmona,white,hispanic,M,Caguas  Puerto Rico  PR,532 Kilback Hollow Apt 57,New York,New York,Richmond County,36047,11213
